System IP: ::1 - September 27, 2023, 9:23:56 am,Action: Login TO,User: CE10091236,Description: Bachan Singh Rawat Log In To EMS,
System IP: ::1 - September 27, 2023, 9:24:02 am,Action: /emsdemo/View/index.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 9:24:18 am,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 9:24:31 am,Action: /emsdemo/View/ref_master.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 11:40:02 am,Action: Login TO,User: CE10091236,Description: Bachan Singh Rawat Log In To EMS,
System IP: ::1 - September 27, 2023, 11:40:10 am,Action: /emsdemo/View/index.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 11:40:29 am,Action: /emsdemo/View/module_master_new.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 11:40:43 am,Action: /emsdemo/View/module_master_new.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 2:46:27 pm,Action: Login TO,User: CE10091236,Description: Bachan Singh Rawat Log In To EMS,
System IP: ::1 - September 27, 2023, 2:46:35 pm,Action: /emsdemo/View/index.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 2:46:47 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 2:47:03 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description: Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  ,
System IP: ::1 - September 27, 2023, 2:47:23 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description: Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  Input Field :txt_dateFrom Changed |  Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  ,
System IP: ::1 - September 27, 2023, 2:47:41 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description: Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  Input Field :txt_dateFrom Changed |  Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  Input Field :txt_dateFrom Changed |  Input Field :txt_dateTo Changed |  Button Action :btn_view Click |  ,
System IP: ::1 - September 27, 2023, 4:08:08 pm,Action: Login TO,User: CE10091236,Description: Bachan Singh Rawat Log In To EMS,
System IP: ::1 - September 27, 2023, 4:08:17 pm,Action: /emsdemo/View/index.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 4:08:51 pm,Action: /emsdemo/View/issue_master.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 4:20:20 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 4:27:03 pm,Action: /emsdemo/View/issue_master.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 4:28:20 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 4:30:49 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 5:33:28 pm,Action: Login TO,User: CE10091236,Description: Bachan Singh Rawat Log In To EMS,
System IP: ::1 - September 27, 2023, 5:33:37 pm,Action: /emsdemo/View/index.php,User: CE10091236,Description:  Open Page ,
System IP: ::1 - September 27, 2023, 5:33:55 pm,Action: /emsdemo/View/rpt_ref_register.php,User: CE10091236,Description:  Open Page ,
